cell_type	length
L23IT2	64901
L23IT2	16485
L23IT2	23798
L23IT2	33816
L23IT2	244989
L23IT2	92191
L23IT2	73897
L23IT2	101309
L23IT2	60713
L23IT2	570323
L23IT2	96233
L23IT2	86249
L23IT2	142202
L23IT2	60307
L23IT2	51507
L23IT2	60295
L23IT2	90098
L23IT2	32245
L23IT2	68013
L23IT2	88486
L23IT2	533301
L23IT2	142807
L23IT2	264661
L23IT2	91450
L23IT2	581829
L23IT2	32220
L23IT2	226592
L23IT2	257363
L23IT2	166751
L23IT2	533810
L23IT2	11305
L23IT2	227749
L23IT2	897963
L23IT2	58281
L23IT2	405635
L23IT2	1900727
L23IT2	76795
L23IT2	214438
L23IT2	87757
L23IT2	241449
L23IT2	41995
L23IT2	63980
L23IT2	128458
L23IT2	3934
L23IT2	47295
L23IT2	36879
L23IT2	82906
L23IT2	91899
L23IT2	26528
L23IT2	247965
L23IT2	875551
L23IT2	41293
L23IT2	910439
L23IT2	20863
L23IT2	62289
L23IT2	46066
L23IT2	750601
L23IT2	15934
L23IT2	9884
L23IT2	63111
L23IT2	93850
L23IT2	220193
L23IT2	256074
L23IT2	218226
L23IT2	64163
L23IT2	108705
L23IT2	30077
L23IT2	15985
L23IT2	76287
L23IT2	186714
L23IT2	24105
L23IT2	22538
L23IT2	19777
L23IT2	23062
L23IT2	128725
L23IT2	117869
L23IT2	182966
L23IT2	97415
L23IT2	187443
L23IT2	231772
L23IT2	11056
L23IT2	50857
L23IT2	63665
L23IT2	3051
L23IT2	221947
L23IT2	241388
L23IT2	66019
L23IT2	121654
L23IT2	136883
L23IT2	151173
L23IT2	25550
L23IT2	280212
L23IT2	331574
L23IT2	117334
L23IT2	97843
L23IT2	36677
L23IT2	57614
L23IT2	65589
L23IT2	26441
L23IT2	34607
L23IT2	14973
L23IT2	83490
L23IT2	45148
L23IT2	84550
L23IT2	955912
L23IT2	214735
L23IT2	151895
L23IT2	91839
L23IT2	36399
L23IT2	396865
L23IT2	43594
L23IT2	548621
L23IT2	185757
L23IT2	161522
L23IT2	255298
L23IT2	101400
L23IT2	50985
L23IT2	569566
L23IT2	85554
L23IT2	93137
L23IT2	203927
L23IT2	65519
L23IT2	34268
L23IT2	218620
L23IT2	23057
L23IT2	29323
L23IT2	2683
L23IT2	22578
L23IT2	6700
L23IT2	27025
L23IT2	51166
L23IT2	72363
L23IT2	437762
L23IT2	681803
L23IT2	368844
L23IT2	445595
L23IT2	245614
L23IT2	308916
L23IT2	75757
L23IT2	25086
L23IT2	17951
L23IT2	381294
L23IT2	32667
L23IT2	202326
L23IT2	155086
L23IT2	284173
L23IT2	51777
L23IT2	35363
L23IT2	61434
L23IT2	27340
L23IT2	8350
L23IT2	25636
L23IT2	302578
L23IT2	89443
L23IT2	68478
L23IT2	91557
L23IT2	42974
L23IT2	70206
L23IT2	128590
L23IT2	142401
L23IT2	97009
L23IT2	41433
L23IT2	434370
L23IT2	106961
L23IT2	419024
L23IT2	79237
L23IT2	4368
L23IT2	225953
L23IT2	39563
L23IT2	23828
L23IT2	47269
L23IT2	42148
L23IT2	60428
L23IT2	10145
L23IT2	94227
L23IT2	26061
L23IT2	5780
L23IT2	19654
L23IT2	12244
L23IT2	28175
L23IT2	40277
L23IT2	6664
L23IT2	13188
L23IT2	31008
L23IT2	33112
L23IT2	6156
L23IT2	39693
L23IT2	11602
L23IT2	120609
L23IT2	59255
L23IT2	57881
L23IT2	83329
L23IT2	39458
L23IT2	350015
L23IT2	120911
L23IT2	18399
L23IT2	15952
L23IT2	16593
L23IT2	11908
L23IT2	160077
L23IT2	52490
L23IT2	23173
L23IT2	190679
L23IT2	429678
L23IT2	34030
L23IT2	81054
L23IT2	103240
L23IT2	113532
L23IT2	40073
L23IT2	122883
L23IT2	10020
L23IT2	12451
L23IT2	945726
L23IT2	287913
L23IT2	39687
L23IT2	272913
L23IT2	43092
L23IT2	148490
L23IT2	668616
L23IT2	187086
L23IT2	5152
L23IT2	49377
L23IT2	52897
L23IT2	120051
L23IT2	155927
L23IT2	43487
L23IT2	28886
L23IT2	24285
L23IT2	11160
L23IT2	24986
L23IT2	57141
L23IT2	27653
L23IT2	77240
L23IT2	107088
L23IT2	111111
L23IT2	131668
L23IT2	35666
L23IT2	93199
L23IT2	96860
L23IT2	6633
L23IT2	52335
L23IT2	12023
L23IT2	168991
L23IT2	107548
L23IT2	32055
L23IT2	18904
L23IT2	48542
L23IT2	19667
L23IT2	39138
L23IT2	20176
L23IT2	23442
L23IT2	61086
L23IT2	572104
L23IT2	12475
L23IT2	111651
L23IT2	196021
L23IT2	40122
L23IT2	47237
L23IT2	257791
L23IT2	168582
L23IT2	34220
L23IT2	75535
L23IT2	361605
L23IT2	64319
L23IT2	20432
L23IT2	33408
L23IT2	8202
L23IT2	13036
L23IT2	39134
L23IT2	25550
L23IT2	372871
L23IT2	69046
L23IT2	77405
L23IT2	98655
L23IT2	36372
L23IT2	185508
L23IT2	71849
L23IT2	246128
L23IT2	1909693
L23IT2	691333
L23IT2	105444
L23IT2	95605
L23IT2	168810
L23IT2	307122
L23IT2	90362
L23IT2	154458
L23IT2	395881
L23IT2	167737
L23IT2	224179
L23IT2	92582
L23IT2	24297
L23IT2	9343
L23IT2	132689
L23IT2	201950
L23IT2	39416
L23IT2	19811
L23IT2	84900
L23IT2	114740
L23IT2	16070
L23IT2	226233
L23IT2	345619
L23IT2	65119
L23IT2	102514
L23IT2	112931
L23IT2	67403
L23IT2	105595
L23IT2	103027
L23IT2	63407
L23IT2	186812
L23IT2	38571
L23IT2	2820
L23IT2	17412
L23IT2	239458
L23IT2	48562
L23IT2	126575
L23IT2	348814
L23IT2	53218
L23IT2	91788
L23IT2	39912
L23IT2	141174
L23IT2	147605
L23IT2	38104
L23IT2	129992
L23IT2	68064
L23IT2	59131
L23IT2	36883
L23IT2	27402
L23IT2	82472
L23IT2	213197
L23IT2	72475
L23IT2	48189
L23IT2	82104
L23IT2	28358
L23IT2	22496
L23IT2	21961
L23IT2	19220
L23IT2	58625
L23IT2	37729
L23IT2	234373
L23IT2	144272
L23IT2	27613
L23IT2	75608
L23IT2	652031
L23IT2	265874
L23IT2	16510
L23IT2	137885
L23IT2	15270
L23IT2	45224
L23IT2	153370
L23IT2	15309
L23IT2	91548
L23IT2	353240
L23IT2	243963
L23IT2	17800
L23IT2	947263
L23IT2	259452
L23IT2	85405
L23IT2	154680
L23IT2	17831
L23IT2	28848
L23IT2	75426
L23IT2	161959
L23IT2	117583
L23IT2	27863
L23IT2	215890
L23IT2	220217
L23IT2	341554
L23IT2	670879
L23IT2	571497
L23IT2	81055
L23IT2	54360
L23IT2	168434
L23IT2	163100
L23IT2	49068
L23IT2	152528
L23IT2	367117
L23IT2	450598
L23IT2	924373
L23IT2	75978
L23IT2	361385
L23IT2	794117
L23IT2	177081
L23IT2	27757
L23IT2	285859
L23IT2	74353
L23IT2	120476
L23IT2	297149
L23IT2	192141
L23IT2	384817
L23IT2	306963
L23IT2	66441
L23IT2	129404
L23IT2	231024
L23IT2	69380
L23IT2	387999
L23IT2	160955
L23IT2	24637
L23IT2	32142
L23IT2	54139
L23IT2	38790
L23IT2	140015
L23IT2	29677
L23IT2	537615
L23IT2	126895
L23IT2	4707259
L23IT2	195494
L23IT2	6619
L23IT2	160653
L23IT2	1658706
L23IT2	44347
L23IT2	78446
L23IT2	269799
L23IT2	384136
L23IT2	267466
L23IT2	53218
L23IT2	121008
L23IT2	358539
L23IT2	60755
L23IT2	45625
L23IT2	51468
L23IT2	1095756
L23IT2	91607
L23IT2	100122
L23IT2	338860
L23IT2	145295
L23IT2	112772
L23IT2	41920
L23IT2	30863
L23IT2	21803
L23IT2	112990
L23IT2	111731
L23IT2	7115
L23IT2	284666
L23IT2	36279
L23IT2	387191
L23IT2	176274
L23IT2	77731
L23IT2	31519
L23IT2	49317
L23IT2	142549
L23IT2	85798
L23IT2	172778
L23IT2	17905
L23IT2	4676
L23IT2	190786
L23IT2	8760
L23IT2	381312
L23IT2	209439
L23IT2	156915
L23IT2	225608
L23IT2	463412
L23IT2	355379
L23IT2	186590
L23IT2	156511
L23IT2	303706
L23IT2	588360
L23IT2	678473
L23IT2	516531
L23IT2	341251
L23IT2	123436
L23IT2	1210707
L23IT2	90272
L23IT2	73030
L23IT2	840905
L23IT2	69099
L23IT2	104648
L23IT2	251370
L23IT2	353907
L23IT2	295145
L23IT2	107049
L23IT2	115987
L23IT2	105922
L23IT2	293239
L23IT2	43928
L23IT2	77584
L23IT2	237279
L23IT2	12593
L23IT2	11961
L23IT2	132070
L23IT2	162469
L23IT2	27197
L23IT2	44107
L23IT2	70374
L23IT2	64535
L23IT2	47067
L23IT2	1133906
L23IT2	846439
L23IT2	307907
L23IT2	871435
L23IT2	56583
L23IT2	20559
L23IT2	20294
L23IT2	164258
L23IT2	98957
L23IT2	57758
L23IT2	23793
L23IT2	34818
L23IT2	192325
L23IT2	70259
L23IT2	72650
L23IT2	379380
L23IT2	1301874
L23IT2	421173
L23IT2	143688
L23IT2	129049
L23IT2	352308
L23IT2	12994
L23IT2	121200
L23IT2	36805
L23IT2	83686
L23IT2	17743
L23IT2	129780
L23IT2	206644
L23IT2	34209
L23IT2	107187
L23IT2	144756
L23IT2	169746
L23IT2	214082
L23IT2	116061
L23IT2	238230
L23IT2	17602
L23IT2	303835
L23IT2	1158582
L23IT2	28686
L23IT2	324560
L23IT2	119761
L23IT2	599044
L23IT2	417007
L23IT2	23741
L23IT2	69981
L23IT2	69459
L23IT2	110301
L23IT2	457895
L23IT2	232664
L23IT2	155678
L23IT2	90682
L23IT2	46770
L23IT2	16991
L23IT2	22935
L23IT2	19300
L23IT2	572943
L23IT2	109244
L23IT2	25174
L23IT2	87374
L23IT2	203175
L23IT2	114864
L23IT2	24221
L23IT2	160543
L23IT2	130275
L23IT2	73879
L23IT2	285526
L23IT2	23729
L23IT2	87472
L23IT2	51701
L23IT2	61083
L23IT2	109151
L23IT2	121780
L23IT2	47956
L23IT2	88302
L23IT2	52826
L23IT2	326860
L23IT2	362237
L23IT2	141176
L23IT2	10065
L23IT2	444408
L23IT2	27632
L23IT2	83903
L23IT3	6988
L23IT3	10771
L23IT3	24369
L23IT3	265003
L23IT3	9825
L23IT3	87111
L23IT3	26642
L23IT3	16012
L23IT3	30953
L23IT3	45673
L23IT3	49324
L23IT3	9476
L23IT3	45663
L23IT3	74854
L23IT3	60875
L23IT3	74234
L23IT3	42492
L23IT3	5358
L23IT3	260901
L23IT3	20482
L23IT3	16413
L23IT3	134840
L23IT3	103441
L23IT3	41037
L23IT3	615828
L23IT3	185315
L23IT3	46602
L23IT3	129031
L23IT3	63526
L23IT3	30418
L23IT3	95750
L23IT3	580271
L23IT3	83465
L23IT3	305289
L23IT3	103402
L23IT3	38580
L23IT3	292513
L23IT3	36260
L23IT3	129449
L23IT3	459732
L23IT3	5678
L23IT3	75909
L23IT3	94230
L23IT3	231759
L23IT3	111777
L23IT3	64579
L23IT3	232048
L23IT3	15592
L23IT3	23798
L23IT3	33816
L23IT3	244989
L23IT3	73897
L23IT3	101309
L23IT3	73501
L23IT3	570323
L23IT3	123119
L23IT3	86249
L23IT3	44771
L23IT3	37001
L23IT3	60307
L23IT3	155218
L23IT3	90098
L23IT3	32245
L23IT3	74605
L23IT3	77960
L23IT3	16910
L23IT3	88486
L23IT3	533301
L23IT3	142807
L23IT3	581829
L23IT3	32220
L23IT3	52585
L23IT3	187925
L23IT3	10386
L23IT3	780276
L23IT3	406881
L23IT3	113870
L23IT3	11305
L23IT3	113609
L23IT3	997385
L23IT3	897963
L23IT3	83786
L23IT3	405635
L23IT3	91785
L23IT3	1900727
L23IT3	221423
L23IT3	71550
L23IT3	109736
L23IT3	63980
L23IT3	198586
L23IT3	215706
L23IT3	3934
L23IT3	36879
L23IT3	12974
L23IT3	247965
L23IT3	211361
L23IT3	41293
L23IT3	20863
L23IT3	157828
L23IT3	19307
L23IT3	127158
L23IT3	46066
L23IT3	115945
L23IT3	15934
L23IT3	41700
L23IT3	9884
L23IT3	6680
L23IT3	63111
L23IT3	343321
L23IT3	150357
L23IT3	293046
L23IT3	256074
L23IT3	64157
L23IT3	47399
L23IT3	61273
L23IT3	64163
L23IT3	20861
L23IT3	108705
L23IT3	30077
L23IT3	20862
L23IT3	47536
L23IT3	186714
L23IT3	21482
L23IT3	22538
L23IT3	33335
L23IT3	117869
L23IT3	12360
L23IT3	182966
L23IT3	97415
L23IT3	46794
L23IT3	583800
L23IT3	11056
L23IT3	33218
L23IT3	50857
L23IT3	55749
L23IT3	110876
L23IT3	195199
L23IT3	66019
L23IT3	136883
L23IT3	27571
L23IT3	25550
L23IT3	280212
L23IT3	348035
L23IT3	54854
L23IT3	97843
L23IT3	37240
L23IT3	17513
L23IT3	14245
L23IT3	46499
L23IT3	46188
L23IT3	26441
L23IT3	20600
L23IT3	143370
L23IT3	84550
L23IT3	73001
L23IT3	91839
L23IT3	107130
L23IT3	43594
L23IT3	185757
L23IT3	86021
L23IT3	161522
L23IT3	91847
L23IT3	43427
L23IT3	289063
L23IT3	172161
L23IT3	95492
L23IT3	50985
L23IT3	93137
L23IT3	430880
L23IT3	34268
L23IT3	218620
L23IT3	29323
L23IT3	36237
L23IT3	22578
L23IT3	681803
L23IT3	445595
L23IT3	44086
L23IT3	245614
L23IT3	75757
L23IT3	25086
L23IT3	43212
L23IT3	331252
L23IT3	413588
L23IT3	98837
L23IT3	89666
L23IT3	44490
L23IT3	155086
L23IT3	35363
L23IT3	61434
L23IT3	27340
L23IT3	8350
L23IT3	17672
L23IT3	25636
L23IT3	148090
L23IT3	89443
L23IT3	173736
L23IT3	68478
L23IT3	715104
L23IT3	47742
L23IT3	91557
L23IT3	57858
L23IT3	60952
L23IT3	128590
L23IT3	142401
L23IT3	178341
L23IT3	65190
L23IT3	97009
L23IT3	57086
L23IT3	79237
L23IT3	4368
L23IT3	428480
L23IT3	38912
L23IT3	4430
L23IT3	47269
L23IT3	42148
L23IT3	5780
L23IT3	4510
L23IT3	6203
L23IT3	104957
L23IT3	19654
L23IT3	480229
L23IT3	90361
L23IT3	33575
L23IT3	12244
L23IT3	8819
L23IT3	24220
L23IT3	104975
L23IT3	60627
L23IT3	25940
L23IT3	28175
L23IT3	40277
L23IT3	8217
L23IT3	31008
L23IT3	33112
L23IT3	6156
L23IT3	120609
L23IT3	59699
L23IT3	57881
L23IT3	83329
L23IT3	350015
L23IT3	17467
L23IT3	15952
L23IT3	11908
L23IT3	52490
L23IT3	23173
L23IT3	77799
L23IT3	84428
L23IT3	34030
L23IT3	11623
L23IT3	63179
L23IT3	168988
L23IT3	109907
L23IT3	12451
L23IT3	61533
L23IT3	34287
L23IT3	63484
L23IT3	51270
L23IT3	336303
L23IT3	233979
L23IT3	51569
L23IT3	370134
L23IT3	188454
L23IT3	43092
L23IT3	112265
L23IT3	162370
L23IT3	187086
L23IT3	68645
L23IT3	2240
L23IT3	67175
L23IT3	6514
L23IT3	11160
L23IT3	24986
L23IT3	66699
L23IT3	21806
L23IT3	5813
L23IT3	77240
L23IT3	30969
L23IT3	9387
L23IT3	34034
L23IT3	27809
L23IT3	16132
L23IT3	16364
L23IT3	3136
L23IT3	31801
L23IT3	131668
L23IT3	36574
L23IT3	78588
L23IT3	161336
L23IT3	93199
L23IT3	96860
L23IT3	6633
L23IT3	9438
L23IT3	46021
L23IT3	52335
L23IT3	12023
L23IT3	107548
L23IT3	18505
L23IT3	86134
L23IT3	18904
L23IT3	19667
L23IT3	39138
L23IT3	11160
L23IT3	15418
L23IT3	163694
L23IT3	168229
L23IT3	20176
L23IT3	23442
L23IT3	64158
L23IT3	586169
L23IT3	12475
L23IT3	111651
L23IT3	62880
L23IT3	15145
L23IT3	40122
L23IT3	51827
L23IT3	118817
L23IT3	393868
L23IT3	140578
L23IT3	739344
L23IT3	75535
L23IT3	64319
L23IT3	20432
L23IT3	47098
L23IT3	33408
L23IT3	13036
L23IT3	90875
L23IT3	98655
L23IT3	95537
L23IT3	185508
L23IT3	89735
L23IT3	68788
L23IT3	264379
L23IT3	1169790
L23IT3	293834
L23IT3	510144
L23IT3	53048
L23IT3	95605
L23IT3	82286
L23IT3	95644
L23IT3	34209
L23IT3	304813
L23IT3	223745
L23IT3	137287
L23IT3	209298
L23IT3	785819
L23IT3	24583
L23IT3	92582
L23IT3	92377
L23IT3	24297
L23IT3	132689
L23IT3	69537
L23IT3	124019
L23IT3	39416
L23IT3	129586
L23IT3	19811
L23IT3	73185
L23IT3	118252
L23IT3	16070
L23IT3	212857
L23IT3	65119
L23IT3	112931
L23IT3	67403
L23IT3	29085
L23IT3	301879
L23IT3	61927
L23IT3	35332
L23IT3	333690
L23IT3	63407
L23IT3	38571
L23IT3	2820
L23IT3	17412
L23IT3	154533
L23IT3	107317
L23IT3	513972
L23IT3	53218
L23IT3	91788
L23IT3	147605
L23IT3	38104
L23IT3	74575
L23IT3	141797
L23IT3	59131
L23IT3	36883
L23IT3	112104
L23IT3	82472
L23IT3	28358
L23IT3	22496
L23IT3	19220
L23IT3	58625
L23IT3	37729
L23IT3	94356
L23IT3	234373
L23IT3	27613
L23IT3	121020
L23IT3	12030
L23IT3	75608
L23IT3	129252
L23IT3	137885
L23IT3	279791
L23IT3	4571
L23IT3	45224
L23IT3	15309
L23IT3	17800
L23IT3	136212
L23IT3	2026158
L23IT3	259452
L23IT3	135118
L23IT3	17831
L23IT3	237974
L23IT3	41497
L23IT3	93104
L23IT3	136210
L23IT3	84189
L23IT3	161959
L23IT3	308958
L23IT3	117583
L23IT3	131981
L23IT3	46265
L23IT3	90058
L23IT3	86211
L23IT3	121873
L23IT3	92041
L23IT3	122895
L23IT3	220217
L23IT3	290440
L23IT3	670879
L23IT3	36118
L23IT3	126527
L23IT3	144758
L23IT3	81055
L23IT3	333571
L23IT3	198195
L23IT3	243269
L23IT3	98708
L23IT3	54360
L23IT3	168434
L23IT3	163100
L23IT3	126604
L23IT3	508099
L23IT3	924373
L23IT3	90896
L23IT3	456989
L23IT3	361385
L23IT3	55020
L23IT3	385578
L23IT3	27757
L23IT3	74353
L23IT3	297149
L23IT3	192141
L23IT3	794527
L23IT3	123373
L23IT3	231024
L23IT3	69380
L23IT3	431405
L23IT3	38790
L23IT3	13820
L23IT3	126895
L23IT3	6619
L23IT3	220640
L23IT3	44347
L23IT3	304044
L23IT3	33078
L23IT3	384136
L23IT3	509059
L23IT3	53218
L23IT3	121008
L23IT3	197731
L23IT3	305778
L23IT3	402274
L23IT3	100088
L23IT3	358539
L23IT3	146838
L23IT3	272480
L23IT3	174737
L23IT3	17618
L23IT3	3805
L23IT3	3874
L23IT3	60755
L23IT3	14052
L23IT3	1095756
L23IT3	890716
L23IT3	91607
L23IT3	180162
L23IT3	39697
L23IT3	44467
L23IT3	31532
L23IT3	338860
L23IT3	100642
L23IT3	145295
L23IT3	52333
L23IT3	41920
L23IT3	29008
L23IT3	30863
L23IT3	3983
L23IT3	6033
L23IT3	112990
L23IT3	177603
L23IT3	7115
L23IT3	5725
L23IT3	157926
L23IT3	112192
L23IT3	18775
L23IT3	162112
L23IT3	162975
L23IT3	56939
L23IT3	36279
L23IT3	34691
L23IT3	176274
L23IT3	529184
L23IT3	49317
L23IT3	1026401
L23IT3	39838
L23IT3	190786
L23IT3	75604
L23IT3	8760
L23IT3	754758
L23IT3	221702
L23IT3	214732
L23IT3	270010
L23IT3	51937
L23IT3	225608
L23IT3	307875
L23IT3	78094
L23IT3	172623
L23IT3	34607
L23IT3	123436
L23IT3	90272
L23IT3	94207
L23IT3	73030
L23IT3	39684
L23IT3	69099
L23IT3	117517
L23IT3	104648
L23IT3	240299
L23IT3	157607
L23IT3	353907
L23IT3	107049
L23IT3	297781
L23IT3	4623
L23IT3	89040
L23IT3	126783
L23IT3	237279
L23IT3	12593
L23IT3	11961
L23IT3	47044
L23IT3	132070
L23IT3	162469
L23IT3	27197
L23IT3	655795
L23IT3	70374
L23IT3	64535
L23IT3	47067
L23IT3	428851
L23IT3	210624
L23IT3	307907
L23IT3	523124
L23IT3	323104
L23IT3	228418
L23IT3	107807
L23IT3	56583
L23IT3	20559
L23IT3	72320
L23IT3	20294
L23IT3	104269
L23IT3	98957
L23IT3	98233
L23IT3	23793
L23IT3	103407
L23IT3	192325
L23IT3	70259
L23IT3	104815
L23IT3	73498
L23IT3	143688
L23IT3	76823
L23IT3	48898
L23IT3	32619
L23IT3	352308
L23IT3	39337
L23IT3	268300
L23IT3	12994
L23IT3	111971
L23IT3	52414
L23IT3	59304
L23IT3	88587
L23IT3	765409
L23IT3	17743
L23IT3	223352
L23IT3	206644
L23IT3	784021
L23IT3	84891
L23IT3	107187
L23IT3	94941
L23IT3	169746
L23IT3	116061
L23IT3	238230
L23IT3	28686
L23IT3	324560
L23IT3	119761
L23IT3	13933
L23IT3	44201
L23IT3	23741
L23IT3	250414
L23IT3	69981
L23IT3	694596
L23IT3	69459
L23IT3	125524
L23IT3	143829
L23IT3	155678
L23IT3	13226
L23IT3	16991
L23IT3	22935
L23IT3	19300
L23IT3	114423
L23IT3	116421
L23IT3	304239
L23IT3	572943
L23IT3	25174
L23IT3	203175
L23IT3	186586
L23IT3	208495
L23IT3	223765
L23IT3	355761
L23IT3	69236
L23IT3	23017
L23IT3	43132
L23IT3	130275
L23IT3	43738
L23IT3	15390
L23IT3	23729
L23IT3	29971
L23IT3	11804
L23IT3	7265
L23IT3	109151
L23IT3	180173
L23IT3	51288
L23IT3	121780
L23IT3	128167
L23IT3	2338903
L23IT3	250735
L23IT3	178652
L23IT3	88302
L23IT3	326860
L23IT3	362237
L23IT3	171618
L23IT3	141176
L23IT3	347171
L23IT3	61285
L23IT3	10065
L23IT3	7991
L23IT3	277172
L23IT3	134092
L23IT3	444408
L23IT3	457617
L23IT3	39296
L23IT3	124254
L23IT3	39597
L23IT3	83903
L23IT3	216013
L4IT1	6988
L4IT1	10771
L4IT1	24369
L4IT1	63745
L4IT1	87963
L4IT1	8994
L4IT1	26642
L4IT1	16012
L4IT1	163901
L4IT1	9476
L4IT1	45663
L4IT1	74854
L4IT1	81852
L4IT1	5358
L4IT1	20482
L4IT1	16413
L4IT1	127816
L4IT1	103441
L4IT1	41037
L4IT1	615828
L4IT1	185315
L4IT1	46602
L4IT1	5745
L4IT1	154341
L4IT1	63526
L4IT1	960317
L4IT1	83465
L4IT1	51880
L4IT1	103402
L4IT1	345088
L4IT1	209867
L4IT1	459732
L4IT1	16633
L4IT1	81477
L4IT1	5678
L4IT1	94230
L4IT1	59750
L4IT1	19455
L4IT1	232048
L4IT1	15592
L4IT1	23798
L4IT1	33816
L4IT1	244989
L4IT1	563954
L4IT1	70806
L4IT1	73897
L4IT1	101309
L4IT1	111338
L4IT1	63561
L4IT1	92399
L4IT1	155218
L4IT1	90098
L4IT1	33924
L4IT1	32245
L4IT1	45203
L4IT1	172271
L4IT1	88486
L4IT1	142807
L4IT1	161412
L4IT1	54978
L4IT1	32220
L4IT1	187925
L4IT1	10386
L4IT1	226592
L4IT1	174254
L4IT1	406881
L4IT1	11305
L4IT1	74995
L4IT1	897963
L4IT1	405635
L4IT1	1900727
L4IT1	71550
L4IT1	76795
L4IT1	38900
L4IT1	63980
L4IT1	215706
L4IT1	3934
L4IT1	47295
L4IT1	36879
L4IT1	12974
L4IT1	144930
L4IT1	48883
L4IT1	41293
L4IT1	20863
L4IT1	447314
L4IT1	65022
L4IT1	129281
L4IT1	62289
L4IT1	15934
L4IT1	9884
L4IT1	45852
L4IT1	63111
L4IT1	212965
L4IT1	141418
L4IT1	93850
L4IT1	256074
L4IT1	173180
L4IT1	350545
L4IT1	45157
L4IT1	64163
L4IT1	62373
L4IT1	108705
L4IT1	30077
L4IT1	29947
L4IT1	47536
L4IT1	186714
L4IT1	22538
L4IT1	11429
L4IT1	66564
L4IT1	128725
L4IT1	186065
L4IT1	16922
L4IT1	117869
L4IT1	182966
L4IT1	97415
L4IT1	67049
L4IT1	187443
L4IT1	63698
L4IT1	11056
L4IT1	50857
L4IT1	34545
L4IT1	113215
L4IT1	63665
L4IT1	15570
L4IT1	66019
L4IT1	121654
L4IT1	129992
L4IT1	55255
L4IT1	136883
L4IT1	48753
L4IT1	13343
L4IT1	66077
L4IT1	331574
L4IT1	113394
L4IT1	54854
L4IT1	228779
L4IT1	26441
L4IT1	83490
L4IT1	45148
L4IT1	20600
L4IT1	84550
L4IT1	464699
L4IT1	30393
L4IT1	73001
L4IT1	90938
L4IT1	44989
L4IT1	277496
L4IT1	151895
L4IT1	107130
L4IT1	169407
L4IT1	43594
L4IT1	185757
L4IT1	86021
L4IT1	26604
L4IT1	227315
L4IT1	91847
L4IT1	117847
L4IT1	172161
L4IT1	93137
L4IT1	203927
L4IT1	65519
L4IT1	34268
L4IT1	170251
L4IT1	217254
L4IT1	218620
L4IT1	29323
L4IT1	85985
L4IT1	22578
L4IT1	51166
L4IT1	691438
L4IT1	681803
L4IT1	368844
L4IT1	77918
L4IT1	245614
L4IT1	52746
L4IT1	253880
L4IT1	75757
L4IT1	25086
L4IT1	637934
L4IT1	98455
L4IT1	150207
L4IT1	44490
L4IT1	151830
L4IT1	15588
L4IT1	155086
L4IT1	284173
L4IT1	491361
L4IT1	35363
L4IT1	61434
L4IT1	27340
L4IT1	25636
L4IT1	148090
L4IT1	89443
L4IT1	114961
L4IT1	68478
L4IT1	91557
L4IT1	60952
L4IT1	49706
L4IT1	128590
L4IT1	142401
L4IT1	97009
L4IT1	105660
L4IT1	106961
L4IT1	79237
L4IT1	18760
L4IT1	139196
L4IT1	39563
L4IT1	372610
L4IT1	19664
L4IT1	47269
L4IT1	42148
L4IT1	5780
L4IT1	4554
L4IT1	12764
L4IT1	6442
L4IT1	19654
L4IT1	12244
L4IT1	8819
L4IT1	238421
L4IT1	63964
L4IT1	40277
L4IT1	28397
L4IT1	34656
L4IT1	31008
L4IT1	6156
L4IT1	120609
L4IT1	83329
L4IT1	96238
L4IT1	120911
L4IT1	18399
L4IT1	17745
L4IT1	51776
L4IT1	15952
L4IT1	52490
L4IT1	23173
L4IT1	188577
L4IT1	109907
L4IT1	51270
L4IT1	945726
L4IT1	26090
L4IT1	287913
L4IT1	39687
L4IT1	188454
L4IT1	43092
L4IT1	668616
L4IT1	187086
L4IT1	229867
L4IT1	23144
L4IT1	206408
L4IT1	31424
L4IT1	13375
L4IT1	53285
L4IT1	155927
L4IT1	11160
L4IT1	24986
L4IT1	21806
L4IT1	29787
L4IT1	14944
L4IT1	27653
L4IT1	30969
L4IT1	16364
L4IT1	31801
L4IT1	36574
L4IT1	93199
L4IT1	96860
L4IT1	21906
L4IT1	12023
L4IT1	168991
L4IT1	107548
L4IT1	18904
L4IT1	19667
L4IT1	39138
L4IT1	417339
L4IT1	20176
L4IT1	23442
L4IT1	572104
L4IT1	12475
L4IT1	121137
L4IT1	111651
L4IT1	62880
L4IT1	122831
L4IT1	40122
L4IT1	51827
L4IT1	39985
L4IT1	68956
L4IT1	192370
L4IT1	393868
L4IT1	168582
L4IT1	185235
L4IT1	75535
L4IT1	58985
L4IT1	361605
L4IT1	64319
L4IT1	20432
L4IT1	33408
L4IT1	8202
L4IT1	13036
L4IT1	39134
L4IT1	1425478
L4IT1	98655
L4IT1	185508
L4IT1	95607
L4IT1	89735
L4IT1	239724
L4IT1	63418
L4IT1	293834
L4IT1	691333
L4IT1	115035
L4IT1	236747
L4IT1	299813
L4IT1	222197
L4IT1	95605
L4IT1	168810
L4IT1	34209
L4IT1	304813
L4IT1	307122
L4IT1	154458
L4IT1	395881
L4IT1	55397
L4IT1	92582
L4IT1	32997
L4IT1	112122
L4IT1	79033
L4IT1	24297
L4IT1	132689
L4IT1	39416
L4IT1	129586
L4IT1	84900
